2025-05-25 11:35:22,1500.0,1800.0,1300.0,1533.4489
2025-05-25 11:37:31,1200.0,1300.0,1100.0,1278.167
2025-05-25 11:50:38,1300.0,1400.0,1200.0,1353.3381
